"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1995-04","Canada","2016A000011124","Plastic product manufacturing [3261]","Percent","239","units","0","v4331104","1.24","77.2","","","","1"
"1995-04","Canada","2016A000011124","Rubber product manufacturing [3262]","Percent","239","units","0","v4331105","1.25","90.2","","","","1"
"1995-04","Canada","2016A000011124","Non-metallic mineral product manufacturing [327]","Percent","239","units","0","v4331106","1.26","75.9","","","","1"
"1995-04","Canada","2016A000011124","Primary metal manufacturing [331]","Percent","239","units","0","v4331107","1.27","89.8","","","","1"
"1995-04","Canada","2016A000011124","Fabricated metal product manufacturing [332]","Percent","239","units","0","v4331108","1.28","77.9","","","","1"
"1995-04","Canada","2016A000011124","Machinery manufacturing [333]","Percent","239","units","0","v4331109","1.29","87.2","","","","1"
"1995-04","Canada","2016A000011124","Computer and electronic product manufacturing [334]","Percent","239","units","0","v4331110","1.30","88.1","","","","1"
"1995-04","Canada","2016A000011124","Electrical equipment, appliance and component manufacturing [335]","Percent","239","units","0","v4331111","1.31","77.3","","","","1"
"1995-04","Canada","2016A000011124","Transportation equipment manufacturing [336]","Percent","239","units","0","v4331112","1.32","83.9","","","","1"
"1995-04","Canada","2016A000011124","Furniture and related product manufacturing [337]","Percent","239","units","0","v4331113","1.33","79.4","","","","1"
"1995-04","Canada","2016A000011124","Miscellaneous manufacturing [339]","Percent","239","units","0","v4331114","1.34","74.4","","","","1"
"1995-07","Canada","2016A000011124","Total industrial","Percent","239","units","0","v4331081","1.1","82.2","","","","1"
"1995-07","Canada","2016A000011124","Forestry and logging [113]","Percent","239","units","0","v4331082","1.2","85.3","","","","1"
"1995-07","Canada","2016A000011124","Mining and oil and gas extraction [21]","Percent","239","units","0","v4331083","1.3","82.3","","","","1"
"1995-07","Canada","2016A000011124","Oil and gas extraction [211]","Percent","239","units","0","v4331084","1.4","88.8","","","","1"
"1995-07","Canada","2016A000011124","Mining","Percent","239","units","0","v4331085","1.5","71.3","","","","1"
"1995-07","Canada","2016A000011124","Electric power generation, transmission and distribution [2211]","Percent","239","units","0","v4331086","1.6","84.9","","","","1"
"1995-07","Canada","2016A000011124","Construction [23]","Percent","239","units","0","v4331087","1.7","79.3","","","","1"
"1995-07","Canada","2016A000011124","Manufacturing [31-33]","Percent","239","units","0","v4331088","1.8","82.9","","","","1"
"1995-07","Canada","2016A000011124","Food manufacturing [311]","Percent","239","units","0","v4331089","1.9","81.4","","","","1"
"1995-07","Canada","2016A000011124","Beverage and tobacco product manufacturing [312]","Percent","239","units","0","v4331090","1.10","80.1","","","","1"
"1995-07","Canada","2016A000011124","Beverage manufacturing [3121]","Percent","239","units","0","v4331091","1.11","83.5","","","","1"
"1995-07","Canada","2016A000011124","Tobacco manufacturing [3122]","Percent","239","units","0","v4331092","1.12","77.9","","","","1"
"1995-07","Canada","2016A000011124","Textiles","Percent","239","units","0","v4331093","1.13","80.1","","","","1"
"1995-07","Canada","2016A000011124","Textile mills [313]","Percent","239","units","0","v4331094","1.14","","..","","","1"
"1995-07","Canada","2016A000011124","Textile product mills [314]","Percent","239","units","0","v4331095","1.15","","..","","","1"
"1995-07","Canada","2016A000011124","Clothing manufacturing [315]","Percent","239","units","0","v4331096","1.16","79.3","","","","1"
"1995-07","Canada","2016A000011124","Leather and allied product manufacturing [316]","Percent","239","units","0","v4331097","1.17","71.9","","","","1"
"1995-07","Canada","2016A000011124","Wood product manufacturing [321]","Percent","239","units","0","v4331098","1.18","83.9","","","","1"
"1995-07","Canada","2016A000011124","Paper manufacturing [322]","Percent","239","units","0","v4331099","1.19","91.7","","","","1"
"1995-07","Canada","2016A000011124","Printing and related support activities [323]","Percent","239","units","0","v4331100","1.20","77.9","","","","1"
"1995-07","Canada","2016A000011124","Petroleum and coal products manufacturing [324]","Percent","239","units","0","v4331101","1.21","89.5","","","","1"
"1995-07","Canada","2016A000011124","Chemical manufacturing [325]","Percent","239","units","0","v4331102","1.22","84.2","","","","1"
"1995-07","Canada","2016A000011124","Plastics and rubber products manufacturing [326]","Percent","239","units","0","v4331103","1.23","78.4","","","","1"
"1995-07","Canada","2016A000011124","Plastic product manufacturing [3261]","Percent","239","units","0","v4331104","1.24","75.7","","","","1"
"1995-07","Canada","2016A000011124","Rubber product manufacturing [3262]","Percent","239","units","0","v4331105","1.25","87.3","","","","1"
"1995-07","Canada","2016A000011124","Non-metallic mineral product manufacturing [327]","Percent","239","units","0","v4331106","1.26","74.0","","","","1"
"1995-07","Canada","2016A000011124","Primary metal manufacturing [331]","Percent","239","units","0","v4331107","1.27","86.4","","","","1"
"1995-07","Canada","2016A000011124","Fabricated metal product manufacturing [332]","Percent","239","units","0","v4331108","1.28","76.8","","","","1"
"1995-07","Canada","2016A000011124","Machinery manufacturing [333]","Percent","239","units","0","v4331109","1.29","85.8","","","","1"
"1995-07","Canada","2016A000011124","Computer and electronic product manufacturing [334]","Percent","239","units","0","v4331110","1.30","85.4","","","","1"
"1995-07","Canada","2016A000011124","Electrical equipment, appliance and component manufacturing [335]","Percent","239","units","0","v4331111","1.31","79.7","","","","1"
"1995-07","Canada","2016A000011124","Transportation equipment manufacturing [336]","Percent","239","units","0","v4331112","1.32","84.8","","","","1"
"1995-07","Canada","2016A000011124","Furniture and related product manufacturing [337]","Percent","239","units","0","v4331113","1.33","81.0","","","","1"
"1995-07","Canada","2016A000011124","Miscellaneous manufacturing [339]","Percent","239","units","0","v4331114","1.34","70.8","","","","1"
"1995-10","Canada","2016A000011124","Total industrial","Percent","239","units","0","v4331081","1.1","82.0","","","","1"
"1995-10","Canada","2016A000011124","Forestry and logging [113]","Percent","239","units","0","v4331082","1.2","78.8","","","","1"
"1995-10","Canada","2016A000011124","Mining and oil and gas extraction [21]","Percent","239","units","0","v4331083","1.3","81.7","","","","1"
"1995-10","Canada","2016A000011124","Oil and gas extraction [211]","Percent","239","units","0","v4331084","1.4","88.3","","","","1"
"1995-10","Canada","2016A000011124","Mining","Percent","239","units","0","v4331085","1.5","70.6","","","","1"
"1995-10","Canada","2016A000011124","Electric power generation, transmission and distribution [2211]","Percent","239","units","0","v4331086","1.6","84.4","","","","1"
"1995-10","Canada","2016A000011124","Construction [23]","Percent","239","units","0","v4331087","1.7","80.0","","","","1"
"1995-10","Canada","2016A000011124","Manufacturing [31-33]","Percent","239","units","0","v4331088","1.8","82.6","","","","1"
"1995-10","Canada","2016A000011124","Food manufacturing [311]","Percent","239","units","0","v4331089","1.9","80.6","","","","1"
"1995-10","Canada","2016A000011124","Beverage and tobacco product manufacturing [312]","Percent","239","units","0","v4331090","1.10","84.1","","","","1"
"1995-10","Canada","2016A000011124","Beverage manufacturing [3121]","Percent","239","units","0","v4331091","1.11","82.2","","","","1"
"1995-10","Canada","2016A000011124","Tobacco manufacturing [3122]","Percent","239","units","0","v4331092","1.12","85.4","","","","1"
"1995-10","Canada","2016A000011124","Textiles","Percent","239","units","0","v4331093","1.13","76.5","","","","1"
"1995-10","Canada","2016A000011124","Textile mills [313]","Percent","239","units","0","v4331094","1.14","","..","","","1"
"1995-10","Canada","2016A000011124","Textile product mills [314]","Percent","239","units","0","v4331095","1.15","","..","","","1"
"1995-10","Canada","2016A000011124","Clothing manufacturing [315]","Percent","239","units","0","v4331096","1.16","78.9","","","","1"
"1995-10","Canada","2016A000011124","Leather and allied product manufacturing [316]","Percent","239","units","0","v4331097","1.17","67.7","","","","1"
"1995-10","Canada","2016A000011124","Wood product manufacturing [321]","Percent","239","units","0","v4331098","1.18","85.4","","","","1"
"1995-10","Canada","2016A000011124","Paper manufacturing [322]","Percent","239","units","0","v4331099","1.19","89.5","","","","1"
"1995-10","Canada","2016A000011124","Printing and related support activities [323]","Percent","239","units","0","v4331100","1.20","78.1","","","","1"
"1995-10","Canada","2016A000011124","Petroleum and coal products manufacturing [324]","Percent","239","units","0","v4331101","1.21","88.7","","","","1"
"1995-10","Canada","2016A000011124","Chemical manufacturing [325]","Percent","239","units","0","v4331102","1.22","85.1","","","","1"
"1995-10","Canada","2016A000011124","Plastics and rubber products manufacturing [326]","Percent","239","units","0","v4331103","1.23","77.4","","","","1"
"1995-10","Canada","2016A000011124","Plastic product manufacturing [3261]","Percent","239","units","0","v4331104","1.24","76.0","","","","1"
"1995-10","Canada","2016A000011124","Rubber product manufacturing [3262]","Percent","239","units","0","v4331105","1.25","81.9","","","","1"
"1995-10","Canada","2016A000011124","Non-metallic mineral product manufacturing [327]","Percent","239","units","0","v4331106","1.26","72.4","","","","1"
"1995-10","Canada","2016A000011124","Primary metal manufacturing [331]","Percent","239","units","0","v4331107","1.27","83.9","","","","1"
"1995-10","Canada","2016A000011124","Fabricated metal product manufacturing [332]","Percent","239","units","0","v4331108","1.28","77.4","","","","1"
"1995-10","Canada","2016A000011124","Machinery manufacturing [333]","Percent","239","units","0","v4331109","1.29","81.2","","","","1"
"1995-10","Canada","2016A000011124","Computer and electronic product manufacturing [334]","Percent","239","units","0","v4331110","1.30","79.6","","","","1"
"1995-10","Canada","2016A000011124","Electrical equipment, appliance and component manufacturing [335]","Percent","239","units","0","v4331111","1.31","79.1","","","","1"
"1995-10","Canada","2016A000011124","Transportation equipment manufacturing [336]","Percent","239","units","0","v4331112","1.32","86.8","","","","1"
"1995-10","Canada","2016A000011124","Furniture and related product manufacturing [337]","Percent","239","units","0","v4331113","1.33","81.5","","","","1"
"1995-10","Canada","2016A000011124","Miscellaneous manufacturing [339]","Percent","239","units","0","v4331114","1.34","72.7","","","","1"
"1996-01","Canada","2016A000011124","Total industrial","Percent","239","units","0","v4331081","1.1","82.1","","","","1"
"1996-01","Canada","2016A000011124","Forestry and logging [113]","Percent","239","units","0","v4331082","1.2","76.0","","","","1"
"1996-01","Canada","2016A000011124","Mining and oil and gas extraction [21]","Percent","239","units","0","v4331083","1.3","82.6","","","","1"
"1996-01","Canada","2016A000011124","Oil and gas extraction [211]","Percent","239","units","0","v4331084","1.4","87.4","","","","1"
"1996-01","Canada","2016A000011124","Mining","Percent","239","units","0","v4331085","1.5","74.5","","","","1"
"1996-01","Canada","2016A000011124","Electric power generation, transmission and distribution [2211]","Percent","239","units","0","v4331086","1.6","85.2","","","","1"
"1996-01","Canada","2016A000011124","Construction [23]","Percent","239","units","0","v4331087","1.7","80.2","","","","1"
"1996-01","Canada","2016A000011124","Manufacturing [31-33]","Percent","239","units","0","v4331088","1.8","82.3","","","","1"
"1996-01","Canada","2016A000011124","Food manufacturing [311]","Percent","239","units","0","v4331089","1.9","79.8","","","","1"
"1996-01","Canada","2016A000011124","Beverage and tobacco product manufacturing [312]","Percent","239","units","0","v4331090","1.10","80.2","","","","1"
"1996-01","Canada","2016A000011124","Beverage manufacturing [3121]","Percent","239","units","0","v4331091","1.11","78.9","","","","1"
"1996-01","Canada","2016A000011124","Tobacco manufacturing [3122]","Percent","239","units","0","v4331092","1.12","81.1","","","","1"
"1996-01","Canada","2016A000011124","Textiles","Percent","239","units","0","v4331093","1.13","76.7","","","","1"
"1996-01","Canada","2016A000011124","Textile mills [313]","Percent","239","units","0","v4331094","1.14","","..","","","1"
"1996-01","Canada","2016A000011124","Textile product mills [314]","Percent","239","units","0","v4331095","1.15","","..","","","1"
"1996-01","Canada","2016A000011124","Clothing manufacturing [315]","Percent","239","units","0","v4331096","1.16","80.3","","","","1"
"1996-01","Canada","2016A000011124","Leather and allied product manufacturing [316]","Percent","239","units","0","v4331097","1.17","68.1","","","","1"
"1996-01","Canada","2016A000011124","Wood product manufacturing [321]","Percent","239","units","0","v4331098","1.18","84.3","","","","1"
"1996-01","Canada","2016A000011124","Paper manufacturing [322]","Percent","239","units","0","v4331099","1.19","88.9","","","","1"
"1996-01","Canada","2016A000011124","Printing and related support activities [323]","Percent","239","units","0","v4331100","1.20","80.5","","","","1"
"1996-01","Canada","2016A000011124","Petroleum and coal products manufacturing [324]","Percent","239","units","0","v4331101","1.21","90.7","","","","1"
"1996-01","Canada","2016A000011124","Chemical manufacturing [325]","Percent","239","units","0","v4331102","1.22","85.2","","","","1"
"1996-01","Canada","2016A000011124","Plastics and rubber products manufacturing [326]","Percent","239","units","0","v4331103","1.23","77.7","","","","1"
"1996-01","Canada","2016A000011124","Plastic product manufacturing [3261]","Percent","239","units","0","v4331104","1.24","76.2","","","","1"
"1996-01","Canada","2016A000011124","Rubber product manufacturing [3262]","Percent","239","units","0","v4331105","1.25","82.5","","","","1"
"1996-01","Canada","2016A000011124","Non-metallic mineral product manufacturing [327]","Percent","239","units","0","v4331106","1.26","71.9","","","","1"
"1996-01","Canada","2016A000011124","Primary metal manufacturing [331]","Percent","239","units","0","v4331107","1.27","86.9","","","","1"
"1996-01","Canada","2016A000011124","Fabricated metal product manufacturing [332]","Percent","239","units","0","v4331108","1.28","79.9","","","","1"
"1996-01","Canada","2016A000011124","Machinery manufacturing [333]","Percent","239","units","0","v4331109","1.29","81.1","","","","1"
"1996-01","Canada","2016A000011124","Computer and electronic product manufacturing [334]","Percent","239","units","0","v4331110","1.30","81.7","","","","1"
"1996-01","Canada","2016A000011124","Electrical equipment, appliance and component manufacturing [335]","Percent","239","units","0","v4331111","1.31","83.3","","","","1"
"1996-01","Canada","2016A000011124","Transportation equipment manufacturing [336]","Percent","239","units","0","v4331112","1.32","82.8","","","","1"
"1996-01","Canada","2016A000011124","Furniture and related product manufacturing [337]","Percent","239","units","0","v4331113","1.33","79.0","","","","1"
"1996-01","Canada","2016A000011124","Miscellaneous manufacturing [339]","Percent","239","units","0","v4331114","1.34","75.6","","","","1"
"1996-04","Canada","2016A000011124","Total industrial","Percent","239","units","0","v4331081","1.1","82.2","","","","1"
"1996-04","Canada","2016A000011124","Forestry and logging [113]","Percent","239","units","0","v4331082","1.2","74.2","","","","1"
"1996-04","Canada","2016A000011124","Mining and oil and gas extraction [21]","Percent","239","units","0","v4331083","1.3","79.6","","","","1"
"1996-04","Canada","2016A000011124","Oil and gas extraction [211]","Percent","239","units","0","v4331084","1.4","86.7","","","","1"
"1996-04","Canada","2016A000011124","Mining","Percent","239","units","0","v4331085","1.5","67.8","","","","1"
"1996-04","Canada","2016A000011124","Electric power generation, transmission and distribution [2211]","Percent","239","units","0","v4331086","1.6","84.5","","","","1"
"1996-04","Canada","2016A000011124","Construction [23]","Percent","239","units","0","v4331087","1.7","82.4","","","","1"
"1996-04","Canada","2016A000011124","Manufacturing [31-33]","Percent","239","units","0","v4331088","1.8","83.0","","","","1"
"1996-04","Canada","2016A000011124","Food manufacturing [311]","Percent","239","units","0","v4331089","1.9","79.7","","","","1"
"1996-04","Canada","2016A000011124","Beverage and tobacco product manufacturing [312]","Percent","239","units","0","v4331090","1.10","74.5","","","","1"
"1996-04","Canada","2016A000011124","Beverage manufacturing [3121]","Percent","239","units","0","v4331091","1.11","76.8","","","","1"
"1996-04","Canada","2016A000011124","Tobacco manufacturing [3122]","Percent","239","units","0","v4331092","1.12","73.0","","","","1"
"1996-04","Canada","2016A000011124","Textiles","Percent","239","units","0","v4331093","1.13","77.1","","","","1"
"1996-04","Canada","2016A000011124","Textile mills [313]","Percent","239","units","0","v4331094","1.14","","..","","","1"
"1996-04","Canada","2016A000011124","Textile product mills [314]","Percent","239","units","0","v4331095","1.15","","..","","","1"
"1996-04","Canada","2016A000011124","Clothing manufacturing [315]","Percent","239","units","0","v4331096","1.16","81.6","","","","1"
"1996-04","Canada","2016A000011124","Leather and allied product manufacturing [316]","Percent","239","units","0","v4331097","1.17","75.8","","","","1"
"1996-04","Canada","2016A000011124","Wood product manufacturing [321]","Percent","239","units","0","v4331098","1.18","86.6","","","","1"
"1996-04","Canada","2016A000011124","Paper manufacturing [322]","Percent","239","units","0","v4331099","1.19","87.2","","","","1"
"1996-04","Canada","2016A000011124","Printing and related support activities [323]","Percent","239","units","0","v4331100","1.20","79.4","","","","1"
"1996-04","Canada","2016A000011124","Petroleum and coal products manufacturing [324]","Percent","239","units","0","v4331101","1.21","93.6","","","","1"
"1996-04","Canada","2016A000011124","Chemical manufacturing [325]","Percent","239","units","0","v4331102","1.22","87.9","","","","1"
"1996-04","Canada","2016A000011124","Plastics and rubber products manufacturing [326]","Percent","239","units","0","v4331103","1.23","81.5","","","","1"
"1996-04","Canada","2016A000011124","Plastic product manufacturing [3261]","Percent","239","units","0","v4331104","1.24","79.3","","","","1"
"1996-04","Canada","2016A000011124","Rubber product manufacturing [3262]","Percent","239","units","0","v4331105","1.25","88.8","","","","1"
"1996-04","Canada","2016A000011124","Non-metallic mineral product manufacturing [327]","Percent","239","units","0","v4331106","1.26","75.6","","","","1"
"1996-04","Canada","2016A000011124","Primary metal manufacturing [331]","Percent","239","units","0","v4331107","1.27","88.1","","","","1"
"1996-04","Canada","2016A000011124","Fabricated metal product manufacturing [332]","Percent","239","units","0","v4331108","1.28","79.4","","","","1"
"1996-04","Canada","2016A000011124","Machinery manufacturing [333]","Percent","239","units","0","v4331109","1.29","78.6","","","","1"
"1996-04","Canada","2016A000011124","Computer and electronic product manufacturing [334]","Percent","239","units","0","v4331110","1.30","74.1","","","","1"
"1996-04","Canada","2016A000011124","Electrical equipment, appliance and component manufacturing [335]","Percent","239","units","0","v4331111","1.31","83.9","","","","1"
"1996-04","Canada","2016A000011124","Transportation equipment manufacturing [336]","Percent","239","units","0","v4331112","1.32","87.8","","","","1"
"1996-04","Canada","2016A000011124","Furniture and related product manufacturing [337]","Percent","239","units","0","v4331113","1.33","80.7","","","","1"
"1996-04","Canada","2016A000011124","Miscellaneous manufacturing [339]","Percent","239","units","0","v4331114","1.34","76.2","","","","1"
"1996-07","Canada","2016A000011124","Total industrial","Percent","239","units","0","v4331081","1.1","83.5","","","","1"
"1996-07","Canada","2016A000011124","Forestry and logging [113]","Percent","239","units","0","v4331082","1.2","72.9","","","","1"
"1996-07","Canada","2016A000011124","Mining and oil and gas extraction [21]","Percent","239","units","0","v4331083","1.3","80.5","","","","1"
"1996-07","Canada","2016A000011124","Oil and gas extraction [211]","Percent","239","units","0","v4331084","1.4","86.1","","","","1"
"1996-07","Canada","2016A000011124","Mining","Percent","239","units","0","v4331085","1.5","71.3","","","","1"
"1996-07","Canada","2016A000011124","Electric power generation, transmission and distribution [2211]","Percent","239","units","0","v4331086","1.6","84.9","","","","1"
"1996-07","Canada","2016A000011124","Construction [23]","Percent","239","units","0","v4331087","1.7","84.7","","","","1"
"1996-07","Canada","2016A000011124","Manufacturing [31-33]","Percent","239","units","0","v4331088","1.8","84.2","","","","1"
"1996-07","Canada","2016A000011124","Food manufacturing [311]","Percent","239","units","0","v4331089","1.9","80.1","","","","1"
"1996-07","Canada","2016A000011124","Beverage and tobacco product manufacturing [312]","Percent","239","units","0","v4331090","1.10","85.7","","","","1"
"1996-07","Canada","2016A000011124","Beverage manufacturing [3121]","Percent","239","units","0","v4331091","1.11","79.2","","","","1"
"1996-07","Canada","2016A000011124","Tobacco manufacturing [3122]","Percent","239","units","0","v4331092","1.12","90.5","","","","1"
"1996-07","Canada","2016A000011124","Textiles","Percent","239","units","0","v4331093","1.13","76.7","","","","1"
"1996-07","Canada","2016A000011124","Textile mills [313]","Percent","239","units","0","v4331094","1.14","","..","","","1"
"1996-07","Canada","2016A000011124","Textile product mills [314]","Percent","239","units","0","v4331095","1.15","","..","","","1"
"1996-07","Canada","2016A000011124","Clothing manufacturing [315]","Percent","239","units","0","v4331096","1.16","83.1","","","","1"
"1996-07","Canada","2016A000011124","Leather and allied product manufacturing [316]","Percent","239","units","0","v4331097","1.17","75.4","","","","1"
"1996-07","Canada","2016A000011124","Wood product manufacturing [321]","Percent","239","units","0","v4331098","1.18","88.1","","","","1"
"1996-07","Canada","2016A000011124","Paper manufacturing [322]","Percent","239","units","0","v4331099","1.19","89.9","","","","1"
"1996-07","Canada","2016A000011124","Printing and related support activities [323]","Percent","239","units","0","v4331100","1.20","79.5","","","","1"
"1996-07","Canada","2016A000011124","Petroleum and coal products manufacturing [324]","Percent","239","units","0","v4331101","1.21","92.7","","","","1"
"1996-07","Canada","2016A000011124","Chemical manufacturing [325]","Percent","239","units","0","v4331102","1.22","86.8","","","","1"
"1996-07","Canada","2016A000011124","Plastics and rubber products manufacturing [326]","Percent","239","units","0","v4331103","1.23","82.5","","","","1"
"1996-07","Canada","2016A000011124","Plastic product manufacturing [3261]","Percent","239","units","0","v4331104","1.24","79.7","","","","1"
"1996-07","Canada","2016A000011124","Rubber product manufacturing [3262]","Percent","239","units","0","v4331105","1.25","91.8","","","","1"
"1996-07","Canada","2016A000011124","Non-metallic mineral product manufacturing [327]","Percent","239","units","0","v4331106","1.26","79.3","","","","1"
"1996-07","Canada","2016A000011124","Primary metal manufacturing [331]","Percent","239","units","0","v4331107","1.27","88.6","","","","1"
"1996-07","Canada","2016A000011124","Fabricated metal product manufacturing [332]","Percent","239","units","0","v4331108","1.28","80.0","","","","1"
"1996-07","Canada","2016A000011124","Machinery manufacturing [333]","Percent","239","units","0","v4331109","1.29","80.6","","","","1"
"1996-07","Canada","2016A000011124","Computer and electronic product manufacturing [334]","Percent","239","units","0","v4331110","1.30","73.7","","","","1"
"1996-07","Canada","2016A000011124","Electrical equipment, appliance and component manufacturing [335]","Percent","239","units","0","v4331111","1.31","81.6","","","","1"
"1996-07","Canada","2016A000011124","Transportation equipment manufacturing [336]","Percent","239","units","0","v4331112","1.32","87.9","","","","1"
"1996-07","Canada","2016A000011124","Furniture and related product manufacturing [337]","Percent","239","units","0","v4331113","1.33","82.5","","","","1"
"1996-07","Canada","2016A000011124","Miscellaneous manufacturing [339]","Percent","239","units","0","v4331114","1.34","76.7","","","","1"
"1996-10","Canada","2016A000011124","Total industrial","Percent","239","units","0","v4331081","1.1","83.1","","","","1"
"1996-10","Canada","2016A000011124","Forestry and logging [113]","Percent","239","units","0","v4331082","1.2","74.6","","","","1"
"1996-10","Canada","2016A000011124","Mining and oil and gas extraction [21]","Percent","239","units","0","v4331083","1.3","80.6","","","","1"
"1996-10","Canada","2016A000011124","Oil and gas extraction [211]","Percent","239","units","0","v4331084","1.4","87.0","","","","1"
"1996-10","Canada","2016A000011124","Mining","Percent","239","units","0","v4331085","1.5","70.2","","","","1"
"1996-10","Canada","2016A000011124","Electric power generation, transmission and distribution [2211]","Percent","239","units","0","v4331086","1.6","85.4","","","","1"
"1996-10","Canada","2016A000011124","Construction [23]","Percent","239","units","0","v4331087","1.7","84.7","","","","1"
"1996-10","Canada","2016A000011124","Manufacturing [31-33]","Percent","239","units","0","v4331088","1.8","83.4","","","","1"
"1996-10","Canada","2016A000011124","Food manufacturing [311]","Percent","239","units","0","v4331089","1.9","78.8","","","","1"
"1996-10","Canada","2016A000011124","Beverage and tobacco product manufacturing [312]","Percent","239","units","0","v4331090","1.10","89.1","","","","1"
"1996-10","Canada","2016A000011124","Beverage manufacturing [3121]","Percent","239","units","0","v4331091","1.11","86.0","","","","1"
"1996-10","Canada","2016A000011124","Tobacco manufacturing [3122]","Percent","239","units","0","v4331092","1.12","91.3","","","","1"
"1996-10","Canada","2016A000011124","Textiles","Percent","239","units","0","v4331093","1.13","78.6","","","","1"
"1996-10","Canada","2016A000011124","Textile mills [313]","Percent","239","units","0","v4331094","1.14","","..","","","1"
"1996-10","Canada","2016A000011124","Textile product mills [314]","Percent","239","units","0","v4331095","1.15","","..","","","1"
"1996-10","Canada","2016A000011124","Clothing manufacturing [315]","Percent","239","units","0","v4331096","1.16","87.0","","","","1"
"1996-10","Canada","2016A000011124","Leather and allied product manufacturing [316]","Percent","239","units","0","v4331097","1.17","82.2","","","","1"
"1996-10","Canada","2016A000011124","Wood product manufacturing [321]","Percent","239","units","0","v4331098","1.18","86.7","","","","1"
"1996-10","Canada","2016A000011124","Paper manufacturing [322]","Percent","239","units","0","v4331099","1.19","90.4","","","","1"
"1996-10","Canada","2016A000011124","Printing and related support activities [323]","Percent","239","units","0","v4331100","1.20","81.1","","","","1"
"1996-10","Canada","2016A000011124","Petroleum and coal products manufacturing [324]","Percent","239","units","0","v4331101","1.21","94.2","","","","1"
"1996-10","Canada","2016A000011124","Chemical manufacturing [325]","Percent","239","units","0","v4331102","1.22","85.2","","","","1"
"1996-10","Canada","2016A000011124","Plastics and rubber products manufacturing [326]","Percent","239","units","0","v4331103","1.23","82.1","","","","1"
"1996-10","Canada","2016A000011124","Plastic product manufacturing [3261]","Percent","239","units","0","v4331104","1.24","78.4","","","","1"
"1996-10","Canada","2016A000011124","Rubber product manufacturing [3262]","Percent","239","units","0","v4331105","1.25","94.9","","","","1"
"1996-10","Canada","2016A000011124","Non-metallic mineral product manufacturing [327]","Percent","239","units","0","v4331106","1.26","80.1","","","","1"
"1996-10","Canada","2016A000011124","Primary metal manufacturing [331]","Percent","239","units","0","v4331107","1.27","88.5","","","","1"
"1996-10","Canada","2016A000011124","Fabricated metal product manufacturing [332]","Percent","239","units","0","v4331108","1.28","79.0","","","","1"
"1996-10","Canada","2016A000011124","Machinery manufacturing [333]","Percent","239","units","0","v4331109","1.29","80.0","","","","1"
"1996-10","Canada","2016A000011124","Computer and electronic product manufacturing [334]","Percent","239","units","0","v4331110","1.30","75.3","","","","1"
"1996-10","Canada","2016A000011124","Electrical equipment, appliance and component manufacturing [335]","Percent","239","units","0","v4331111","1.31","85.5","","","","1"
"1996-10","Canada","2016A000011124","Transportation equipment manufacturing [336]","Percent","239","units","0","v4331112","1.32","80.7","","","","1"
"1996-10","Canada","2016A000011124","Furniture and related product manufacturing [337]","Percent","239","units","0","v4331113","1.33","82.3","","","","1"
"1996-10","Canada","2016A000011124","Miscellaneous manufacturing [339]","Percent","239","units","0","v4331114","1.34","76.7","","","","1"
"1997-01","Canada","2016A000011124","Total industrial","Percent","239","units","0","v4331081","1.1","84.0","","","","1"
"1997-01","Canada","2016A000011124","Forestry and logging [113]","Percent","239","units","0","v4331082","1.2","73.8","","","","1"
"1997-01","Canada","2016A000011124","Mining and oil and gas extraction [21]","Percent","239","units","0","v4331083","1.3","85.0","","","","1"
"1997-01","Canada","2016A000011124","Oil and gas extraction [211]","Percent","239","units","0","v4331084","1.4","85.3","","","","1"
"1997-01","Canada","2016A000011124","Mining","Percent","239","units","0","v4331085","1.5","84.5","","","","1"
"1997-01","Canada","2016A000011124","Electric power generation, transmission and distribution [2211]","Percent","239","units","0","v4331086","1.6","88.1","","","","1"
"1997-01","Canada","2016A000011124","Construction [23]","Percent","239","units","0","v4331087","1.7","83.7","","","","1"
"1997-01","Canada","2016A000011124","Manufacturing [31-33]","Percent","239","units","0","v4331088","1.8","83.4","","","","1"
"1997-01","Canada","2016A000011124","Food manufacturing [311]","Percent","239","units","0","v4331089","1.9","78.2","","","","1"
"1997-01","Canada","2016A000011124","Beverage and tobacco product manufacturing [312]","Percent","239","units","0","v4331090","1.10","81.7","","","","1"
"1997-01","Canada","2016A000011124","Beverage manufacturing [3121]","Percent","239","units","0","v4331091","1.11","75.3","","","","1"
"1997-01","Canada","2016A000011124","Tobacco manufacturing [3122]","Percent","239","units","0","v4331092","1.12","85.9","","","","1"
"1997-01","Canada","2016A000011124","Textiles","Percent","239","units","0","v4331093","1.13","79.5","","","","1"
"1997-01","Canada","2016A000011124","Textile mills [313]","Percent","239","units","0","v4331094","1.14","82.5","","","","1"
"1997-01","Canada","2016A000011124","Textile product mills [314]","Percent","239","units","0","v4331095","1.15","74.6","","","","1"
"1997-01","Canada","2016A000011124","Clothing manufacturing [315]","Percent","239","units","0","v4331096","1.16","81.4","","","","1"
"1997-01","Canada","2016A000011124","Leather and allied product manufacturing [316]","Percent","239","units","0","v4331097","1.17","76.1","","","","1"
"1997-01","Canada","2016A000011124","Wood product manufacturing [321]","Percent","239","units","0","v4331098","1.18","86.6","","","","1"
